pattern_id,hmm_state,is_passive,suggestive_verbs,context,reasoning,output,cognitive_frame_id
ERICKSON_UTILIZATION_DISSOCIATION,Rapport Building,True,"feel, realize","{'topic': 'Releasing physical tension and restoring body movement through unconscious control.', 'tone_constraint': 'Authoritative yet permissive, utilizing a rhythmic and inquisitive cadence.', 'structural_constraint': 'Sequential progression from pacing current limitations to leading toward autonomous movement using tag questions and cognitive reframing.'}","내담자가 스스로 긴장을 유발해왔다는 사실을 역이용하여 통제권이 본인에게 있음을 먼저 인지시킵니다. 신체 부위의 일시적 부동 상태를 '잠시 멈춘 것'으로 재정의하여 변화의 가능성을 열어두고, 작은 움직임(손목)에서 시작해 전체적인 신체 자유로 확산시키는 점진적 이완 전략을 구사합니다. 태그 질문을 통해 무의식적 긍정을 유도하며 최종적인 변화를 내담자의 선택으로 돌립니다.","Now I am going to do the opposite to you of what you have been doing to yourself. In the past you have tied up your midriff, your diaphragm, and now it is loose, relaxed, and comfortable, is it not? Can you move your hips now? No? Yet in the back of your mind you know that the movement in your hips is only temporarily stopped, just as you can temporarily stop the movement of your diaphragm. You could have corrected me then—right now—by slowly changing your mind. You can start moving your wrist, and how does that feel? But that wasn’t your thought, was it? You realize you have a lot of control, haven’t you? And would you like to remove your saddle block now and get the freedom of movement back in your body?",11
ERICKSON_UTILIZATION_RAPPORT,Rapport Building,False,,"{'topic': 'Removing hypnotic anesthesia (saddle block)', 'tone_constraint': 'Compliant, authoritative, reassuring', 'structural_constraint': 'Brief affirmation'}","먼저 내담자의 요청을 즉각적으로 수용(All right)함으로써 저항을 최소화하고 라포를 유지한다. 'Your wishes are my command'라는 표현은 표면적으로는 내담자에게 복종하는 듯 보이지만, 실제로는 내담자의 의지가 신체적 변화를 일으키는 강력한 힘임을 암시하며, 치료자가 그 변화를 실행할 능력이 있음을 확언하는 이중적 의미를 담고 있다. 이는 내담자의 자율성을 극대화하는 동시에, 치료적 암시가 즉각적으로 실현될 것이라는 기대를 형성하여 무의식이 즉각적인 감각 회복을 준비하게 만든다.",All right. Your wishes are my command.,10
ERICKSON_POSITIVE_REFRAMING_AND_SUGGESTION,Call to Action,False,,"{'topic': 'Encouraging the subject to observe the audience with a sense of security and joy', 'tone_constraint': 'Warm, encouraging, authoritative yet gentle, and reassuring', 'structural_constraint': 'Starts with a presuppositional rhetorical question followed by direct sensory and emotional suggestions'}","먼저, 내담자가 청중을 보는 행위 자체를 긍정적으로 인식하도록 'Isn’t it delightful...?'이라는 수사적 질문을 던집니다. 이는 내담자의 무의식이 '그렇다'는 긍정적 반응을 먼저 선택하게 만드는 유도 질문(Presupposition)입니다. 그 다음, 'Take a good look'이라는 직접적인 지시를 통해 관찰을 독려하되, 'enjoy every bit of it'이라는 표현을 덧붙여 관찰의 목적이 즐거움에 있음을 명시합니다. 마지막으로 'untroubled', 'unafraid', 'delighted'와 같은 형용사들을 나열함으로써, 청중의 상태를 묘사하는 동시에 내담자의 내면 상태를 투사(Projection)하여 심리적 안정감과 즐거움을 고착화(Anchoring)시킵니다. 이는 외부 환경에 대한 두려움을 제거하고 긍정적인 트랜스 상태를 유지하게 하려는 의도적인 언어 설계입니다.","Isn’t it delightful to see them? Take a good look at that audience, and enjoy every bit of it—all untroubled, unafraid, and delighted with it.",11
ERICKSON_PRESUPPOSITION_TASKING,Rapport Building,False,,"{'topic': 'Self-reward and psychological reinforcement', 'tone_constraint': 'Authoritative, matter-of-fact, and directive', 'structural_constraint': 'Temporal anchoring (before bed) and presupposition of sleep'}","첫째, 보상(reward)이라는 긍정적 행위를 '과업(task)'이라는 의무적 단어와 결합하여, 내담자가 즐거움을 누리는 것에 대해 가질 수 있는 무의식적 죄책감이나 저항을 무력화합니다. 둘째, '잠들기 전(before you go to bed)'이라는 구체적인 시간적 앵커를 설정하여 제안이 실행될 환경을 미리 구축합니다. 셋째, '깊이 잠들기 전에(Before you go sound asleep)'라는 표현을 통해 보상을 주는 행위가 숙면을 위한 전제 조건인 것처럼 전제(Presupposition)를 설정합니다. 마지막으로 '해야만 한다(have to)'라는 강한 양상 동사를 사용하여 보상을 선택이 아닌 필수적인 심리적 절차로 각인시킵니다.","You have a task to do before you go to bed tonight. Before you go sound asleep, you have to reward yourself.",1
ERICKSON_PRESUPPOSITION_FUTURE_PACING,Rapport Building,False,,"{'topic': 'Validation of creative output and future pacing', 'tone_constraint': 'Gentle, inquisitive, and presuppositional', 'structural_constraint': 'Brief interrogative sentence focusing on sequence'}","에릭슨은 내담자의 변화나 성취를 '만약'의 영역이 아닌 '언제' 혹은 '어떻게'의 영역으로 이동시킵니다. '누가 가장 먼저 듣게 될까요?'라는 질문은 두 가지 강력한 심리적 전제를 포함합니다. 첫째, 노래는 반드시 완성될 것이다. 둘째, 그 노래는 타인에게 전달될 것이다. 여기서 '가장 먼저(first)'라는 단어는 선택의 폭을 좁히는 동시에, 이후에 더 많은 청중이 뒤따를 것임을 암시하는 연쇄적 성공의 암시를 담고 있습니다. 이는 내담자의 무의식이 실패의 가능성을 검토하기 전에 이미 성공한 이후의 사회적 맥락을 시뮬레이션하도록 유도하여 변화에 대한 저항을 우회합니다.",And who will hear it first?,10
ERICKSON_INDIRECT_SUGGESTION,Call to Action,False,,"{'topic': 'The psychological and physiological impact of a song on a listener', 'tone_constraint': 'Confident, permissive, and metaphorically evocative', 'structural_constraint': 'A concise two-part statement consisting of a metaphorical prediction followed by a formal social closure'}","먼저, 음악이라는 매개체가 가진 정서적 파급력을 내담자의 의식적 저항이 없는 물리적 현상으로 치환한다. '기분이 좋아질 것이다'라는 직접적인 표현 대신 '의자에서 들어 올려질 것(lift him right off his chair)'이라는 시각적이고 역동적인 은유를 사용하여 무의식이 그 에너지를 즉각적으로 수용하게 만든다. 이때 'Probably'라는 부사를 삽입함으로써 강요가 아닌 가능성의 형태로 제안하여 내담자의 자율성을 존중하는 듯한 에릭슨 특유의 '허용적 암시' 기법을 적용한다. 마지막으로 'Thank you very much'라는 정중한 인사를 덧붙여, 이 암시가 이미 실현된 기정사실임을 암묵적으로 전제하고 대화를 종결짓는 사회적 봉인(Social Sealing)을 수행한다.",It will probably lift him right off his chair. Thank you very much.,5
ERICKSON_UNCONSCIOUS_TRUST,Rapport Building,False,,"{'topic': 'Explaining the rationale behind therapeutic actions', 'tone_constraint': 'Humble, elusive, and non-intellectual', 'structural_constraint': 'Brief, metaphorical, and shifting focus from conscious logic to unconscious flow'}","To respond to a request for a rationale, I must first deflect the expectation of a rigid, conscious theoretical framework. My therapeutic approach is rooted in the belief that the unconscious mind responds to the immediate, nuanced cues of the patient. By stating that I need a 'tape recording' to analyze my own actions, I am demonstrating that my interventions are spontaneous and deeply embedded in the present moment. The metaphor 'play things by ear' serves to validate the improvisational nature of the work, suggesting that the logic is not in a textbook, but in the rhythmic, sensory-based interaction between therapist and patient. This response encourages the observer to look at the process rather than the theory.",It would be easier if I could hear the tape recording of it. I play things by ear.,3
ERICKSON_UTILIZATION_INTERNALIZATION,Rapport Building,False,find,"{'topic': 'Reasoning for utilizing saddle block anesthesia in hypnosis', 'tone_constraint': 'Explanatory, clinical, and psychologically insightful', 'structural_constraint': 'Rhetorical questioning followed by a logical progression from external medical label to internal subjective reality'}","To explain the use of the saddle block, I start by posing rhetorical questions that focus on the 'convincing' nature of the physical experience. The strategy is to utilize the patient's existing knowledge of a medical term to bypass conscious resistance. By creating a physical state (inability to move) that matches the medical term, I provide undeniable proof to the patient's unconscious mind. Then, I pivot: the goal is to move beyond the medical label so the patient experiences the phenomenon without consciously identifying the source of the suggestion. This transforms the hypnotic effect from an external command into an internal, personal reality ('part of her own experience'), making the therapeutic change more profound and autonomous.","Why did I bring about that saddle block [anesthesia]? Do you suppose that saddle block was a very convincing experience to her? She really found out that she couldn’t move. But, you see, she knows what a saddle block is; so let’s have her have a very, very convincing experience without her knowing how on earth I suggested it to her. Now she has that experience within herself. It is part of her own experience.",3
ERICKSON_UNCONSCIOUS_PROCESS,Rapport Building,False,,"{'topic': 'Overcoming stage fright through internal integration rather than external force.', 'tone_constraint': 'Patient, protective, non-confrontational, and focused on internal autonomy.', 'structural_constraint': 'Contrasting external demands (audience) with internal readiness (unconscious processing) to ensure ecological change.'}","To address the request, I must first establish a therapeutic boundary that prioritizes the patient's well-being over external expectations. I will use the 'utilization' principle by focusing on Mary's internal resources. My reasoning follows these steps: 1. Reframe the objective: The goal is not the performance itself, but Mary's personal growth ('Mary's benefit'). 2. Emphasize the unconscious: I will use language that directs attention to the 'unconscious mind' as the site of true change. 3. Use process-oriented verbs: Words like 'mull over,' 'think over,' and 'incorporate' suggest a natural, non-forced progression of thought. 4. Ensure safety: By stating I will not create a 'challenging situation,' I lower the patient's defenses and allow the unconscious to work without the interference of conscious anxiety. 5. Predict the outcome: I frame the eventual singing as a certainty that arises naturally once the internal work is done, rather than a forced compliance.","I worked with Mary for Mary’s benefit, not for the benefit of the audience. I want Mary to mull it all over in her own unconscious mind, and to think it over, and to incorporate it into her thinking. Then I can be sure that Mary is going to sing in front of an audience. I am not going to put her in a challenging situation.",7
ERICKSON_AUTHORITATIVE_REFRAMING,Rapport Building,False,,"{'topic': 'Protecting a patient from external performance pressure and reframing her role as a privileged experiencer.', 'tone_constraint': 'Firm, protective, authoritative, and deeply empowering.', 'structural_constraint': 'Direct negation of the suggestion followed by an assertion of a pre-established therapeutic plan and a hierarchy of rights.'}","먼저, 제안된 '노래 부르기'가 내담자에게 줄 수 있는 심리적 압박을 즉각적으로 차단하기 위해 단호한 부정('No')으로 시작합니다. 이는 치료적 경계를 설정하는 행위입니다. 그 다음, 치료자가 이미 상황을 설계했음을 언급함으로써 내담자에게 안정감을 주고 치료적 권위를 확립합니다. 핵심 전략은 '노래를 부르는 것(수행)'을 '음악의 한 음을 즐기는 것(경험)'으로 축소 및 전환하여 수행 불안을 제거하는 것입니다. 마지막으로, 내담자의 주관적 경험과 권리를 청중의 기대보다 상위에 둠으로써, 내담자가 타인의 시선에서 벗어나 자신의 내적 경험에 온전히 몰입할 수 있도록 심리적 허용과 특권을 부여합니다.","No, it would not be good for her. I have already set up the situation for her in terms of what she is going to do tonight. She is really going to enjoy a note of music. That is her right, that is her privilege; and her rights and her privileges are greater than those of the audience.",10
ERICKSON_UTILIZATION_AND_CONTROL,Rapport Building,True,,"{'topic': 'Managing patient resistance through controlled tension and release', 'tone_constraint': 'Instructive, paradoxical, and authoritative', 'structural_constraint': 'Use of rhetorical questioning, paradoxical logic of control, and reframing of resistance'}","To bypass a patient's resistance, I first establish a foundation of comfort to build rapport. Then, rather than waiting for the patient to become tense or resistant on their own, I proactively 'tighten' the situation myself. By taking ownership of the tightening process, I transform a potential obstacle into a controlled therapeutic tool. When I subsequently allow the patient to 'unloosen' themselves, they exercise their own agency in a way that feels like a relief rather than a submission. This sequence achieves the same goal as a direct demand—such as performing a difficult task—but because I initiated the tension and they initiated the release, it does not constitute a direct challenge that would trigger their ego-defense mechanisms.","Not necessarily. After helping her to become comfortable, what did I do? I tightened her up. If she is ever going to be tightened up, let me do the tightening. So I tightened her up and then I let her unloosen herself—which is the same thing [as having her sing in front of you], but it does not constitute a challenge to her.",3
ERICKSON_CLIENT_EMPOWERMENT,Rapport Building,False,,"{'topic': 'Therapeutic validation and rapport building', 'tone_constraint': 'Humble, inquisitive, and empowering', 'structural_constraint': 'Direct address followed by a subjective evaluative question'}","에릭슨은 치료 과정에서 자신의 권위를 의도적으로 낮추고 내담자의 판단력을 높이는 '역할 반전' 기법을 자주 사용합니다. 'Mary'라는 이름을 직접 부르는 것은 내담자의 의식을 현재의 대화로 강력하게 고정시키는 역할을 합니다. 'do you think'라는 표현은 내담자의 주관적 세계를 존중한다는 메시지를 전달하며, 'handled that situation correctly'라는 질문은 내담자가 치료 상황을 다시 한번 복기하게 만듭니다. 만약 내담자가 '그렇다'고 대답하면 치료적 개입은 내담자의 승인을 얻어 공고해지며, '아니오'라고 대답하더라도 에릭슨은 그 피드백을 즉시 치료에 활용(Utilization)할 준비가 되어 있습니다. 이는 저항을 최소화하고 내담자를 치료의 능동적인 파트너로 격상시키는 고도의 심리적 장치입니다.","Mary, do you think I handled that situation correctly?",4
ERICKSON_THERAPEUTIC_PROTECTION,Rapport Building,False,realize,"{'topic': 'The philosophy of patient protection during therapeutic intervention.', 'tone_constraint': 'Authoritative, nurturing, and strategically paradoxical.', 'structural_constraint': 'Validation followed by a paradoxical directive, ending with a synthesis of safety.'}","I will start by validating the observer's insight to establish a teaching moment. Then, I will state the primary directive of patient protection as an absolute truth (truism). I will introduce the concept of 'attacking' the patient's problems or resistances as a necessary but controlled action. To prevent trauma or resistance, I will emphasize that this 'attack' must be delivered with transparency and genuine care. Finally, I will describe the return to a protective stance, ensuring the patient's unconscious perceives the intervention as a benevolent act of healing rather than a hostile one. This creates a safe environment for radical change.","Her answer brings up a beautiful point I always like to emphasize. You are always exceedingly careful to protect your patient in every possible way. You do have to attack your patient in certain ways. But you do it frankly, and you do it in a way that let’s her know that you are genuinely interested, and then you start protecting her so that she realizes that your attack on her was not a vicious attack.",3
ERICKSON_UTILIZATION_REINFORCEMENT,Rapport Building,True,,"{'topic': 'Responding to a query about therapeutic techniques and initiating a live demonstration.', 'tone_constraint': 'Warm, validating, and subtly authoritative.', 'structural_constraint': 'Positive reinforcement followed by a direct behavioral invitation.'}","First, I must validate the questioner to establish immediate rapport and reduce any potential performance anxiety. By labeling the question as 'one of the nicest,' I utilize the student's curiosity as a bridge to deeper engagement and create a positive feedback loop. The slight hesitation or pause before 'has been asked' adds significant weight and sincerity to the compliment, making the subject feel uniquely seen. Finally, I move from verbal validation to physical action by inviting them up; this shifts the interaction from a purely intellectual debate to an experiential learning state, which is central to my hypnotic approach. The request 'Would you come up please?' is phrased as a question but functions as a powerful suggestion for immediate behavioral compliance within the established rapport.",That is one of the nicest questions that .. has been asked. Would you come up please?,2
ERICKSON_INDIRECT_SUGGESTION_THOUGHT,Call to Action,False,,"{'topic': 'Establishing hypnotic rapport and readiness in a demonstration setting.', 'tone_constraint': 'Gentle, curious, and subtly authoritative while maintaining a personal touch.', 'structural_constraint': 'A sequence starting with a sensory observation, followed by a curiosity-inducing question, and concluding with a self-referential internal monologue.'}","먼저 피험자를 바라보는 현재의 감각적 사실(Pacing)을 언급하여 주의를 집중시킵니다. 그 다음, '내가 무슨 생각을 했는지 아나요?'라는 질문을 던져 피험자의 의식적인 비판 필터를 우회하고 호기심을 유발합니다. 마지막으로, 그녀를 피험자로 삼고 싶다는 욕구를 나의 '내면적 생각'으로 제시함으로써, 강요가 아닌 자연스러운 끌림이나 선택처럼 느껴지게 합니다. 이는 피험자에게 '나는 최면에 적합한 사람이다'라는 정체성을 무의식적으로 수용하게 만드는 고도의 간접 암시 기법입니다.","While I was looking at you, do you know what I was thinking? I was thinking, There is a woman I would like to have as a subject.",11
ERICKSON_PRESUPPOSITION_QUERY,Rapport Building,False,,"{'topic': 'Self-perception of hypnotic susceptibility', 'tone_constraint': 'Inquisitive, non-confrontational, and presuppositional', 'structural_constraint': ""A direct, open-ended question that shifts focus from 'if' to 'how much'""}","1. 내담자의 비판적 사고를 우회하기 위해 '최면이 가능한가?'라는 예/아니오 식의 질문을 배제한다. 2. 'How good'이라는 수식어를 사용하여 내담자가 이미 '최면 피험자(Subject)'라는 정체성을 가지고 있음을 언어적으로 전제(Presupposition)한다. 3. 질문의 초점을 '최면 가능 여부'에서 '최면 능력의 정도'로 이동시켜, 내담자의 무의식이 자신의 능력을 긍정적인 방향으로 탐색하게 만든다. 4. 간결한 문장 구조를 통해 내담자가 복잡하게 생각할 틈 없이 즉각적인 내적 평가를 내리도록 유도한다.",How good a subject to you think you are?,5
ERICKSON_UTILIZATION_QUANTIFICATION,Rapport Building,False,,"{'topic': ""Addressing and transforming the subject's fear"", 'tone_constraint': 'Direct, observant, and analytical yet non-judgmental', 'structural_constraint': 'Short, punchy sentences consisting of a pacing statement followed by a quantifying question'}","먼저 내담자의 현재 상태를 있는 그대로 인정하는 '페이싱(Pacing)' 전략을 사용합니다. 'You’re too scared'라는 표현은 내담자가 느끼는 압도적인 감정을 즉각적으로 수용하여 심리적 저항을 줄입니다. 이어지는 'How scared are you?'라는 질문은 내담자의 의식을 '공포를 느끼는 상태'에서 '공포의 양을 측정하는 분석적 상태'로 급격히 전환시킵니다. 이는 감정으로부터 자아를 분리(Dissociation)시키는 효과를 주며, 막연하고 무한해 보이던 공포를 측정 가능한 유한한 대상으로 객관화하여 내담자가 상황에 대한 통제감을 다시 확보하도록 설계된 것입니다.",You’re too scared. How scared are you?,10
ERICKSON_SOCIAL_MODELING,Rapport Building,False,,"{'topic': 'Trance induction through social modeling and observation', 'tone_constraint': 'Permissive, inquisitive, and non-authoritarian', 'structural_constraint': 'Interrogative sentences focusing on the process of trance entry'}","내담자의 저항을 최소화하기 위해 직접적인 명령 대신 사회적 모델링 기법을 활용합니다. 특정 인물인 메리를 관찰 대상으로 설정하여 내담자가 타인의 트랜스 진입 과정을 세밀하게 분석하게 함으로써, 내담자 스스로 그 과정을 내면화하고 자연스럽게 모방하도록 유도하는 전략을 취합니다.",Would you like to follow Mary? What did she do to go into a trance?,10
ERICKSON_CHALLENGE_PERCEPTION,Rapport Building,False,,"{'topic': 'Questioning the memory of a trance induction', 'tone_constraint': 'Skeptical, provocative, and destabilizing', 'structural_constraint': 'A factual statement followed by a brief, sharp interrogative challenge'}","먼저 내담자가 관찰한 표면적인 사실(눈을 감고 트랜스에 들어감)을 평이하게 진술하여 공감대를 형성합니다. 그 직후, '그것이 정말로 정확한가?'라는 질문을 던져 내담자의 확신을 흔듭니다. 이는 내담자의 의식적인 기억이 놓쳤을 수도 있는 미묘한 변화나 무의식적인 기제를 다시 검토하게 만드는 전략입니다. 'Is that really correct?'라는 짧은 질문은 내담자의 논리적 방어를 우회하고, 기억의 재구성을 유도하여 더 깊은 심리적 통찰을 이끌어내기 위해 계산되었습니다.",| asked her to close her eyes and she went into a trance. Is that really correct?,4
ERICKSON_PRESUPPOSITION_INTERROGATIVE,Rapport Building,False,,"{'topic': 'Linking trance state to behavioral capability', 'tone_constraint': 'Inquisitive, permissive, and validating', 'structural_constraint': ""Interrogative sentence using 'Do you suppose' to embed a causal link""}","먼저 내담자가 던진 질문의 가치를 'awfully important'라는 수식어로 강화하여 무의식적 통찰을 긍정합니다. 그 다음 'Do you suppose'라는 완곡한 표현을 사용하여 내담자의 비판적 사고를 우회하고, 특정 행위(질문)가 가능했던 이유가 바로 현재의 트랜스 상태(that) 때문임을 암시적으로 연결합니다. 이는 내담자가 자신의 능력을 트랜스 상태의 결과로 자연스럽게 받아들이게 유도하는 전략적 모호성과 전제(Presupposition) 기법을 활용한 것입니다.",Do you suppose that was why you were able to ask that awfully important question?,5
ERICKSON_PRESUPPOSITION,Rapport Building,True,,"{'topic': ""The correlation between handedness and the depth or nature of Mary's trance."", 'tone_constraint': 'Clinically curious, subtly authoritative, and non-judgmental.', 'structural_constraint': ""A 'How' question that presupposes the existence of a specific knowledge or connection.""}","첫째, '알고 있었나요?'라는 예/아니오 질문 대신 '어떻게 알았나요?'라는 개방형 질문을 선택하여, 내담자가 해당 사실을 이미 알고 있었다는 전제(Presupposition)를 수용하게 만듭니다. 둘째, 신체적 특성(왼손/오른손잡이)과 심리적 상태(최면)를 연결함으로써 내담자의 주의를 외부의 관찰 가능한 현상에서 내부의 무의식적 기제로 돌립니다. 셋째, 'Mary의 최면'이라는 구체적인 사례를 활용하여 추상적인 이론이 아닌 실제 경험적 데이터에 근거한 답변을 하도록 유도합니다. 이 과정에서 내담자는 자신의 판단 근거를 찾기 위해 무의식적인 기억과 직관을 재탐색하게 됩니다.",How did you know if being left-handed or right-handed pertained to Mary’s trance?,1
ERICKSON_PRES_TRUISM,Rapport Building,False,,"{'topic': 'Handedness and lateralization', 'tone_constraint': 'Inquisitive, gentle, and subtly disorienting', 'structural_constraint': 'A closed-ended question that functions as an open-ended internal search trigger'}","To induce a light trance, I will use a presupposition that challenges the subject's static perception of their own identity. By asking 'Have you ever been...', I imply that handedness is a state that could have changed or might be temporary, which is logically absurd but psychologically provocative. Using the 'right- or left-handed' choice creates a truism—everyone falls into these categories—making the question impossible to answer with a simple 'no'. This forced choice, combined with the temporal ambiguity of 'ever been', creates a momentary cognitive 'hitch' or confusion. This confusion bypasses the critical faculty and compels the subject to look inward to verify their own history, which is the beginning of the trance state.",Have you ever been right- or left-handed?,6
ERICKSON_TRUISM,Rapport Building,False,,"{'topic': 'Confirmation of physical ability (left-hand writing)', 'tone_constraint': 'Calm, factual, and affirming', 'structural_constraint': 'Short, direct declarative sentence'}","먼저 내담자가 실제로 수행할 수 있는 구체적인 행동인 '왼손으로 글쓰기'를 포착합니다. 에릭슨 최면에서 이러한 명백한 사실(Truism)의 제시는 내담자의 비판적 사고를 우회하고 '예(Yes)'라는 심리적 반응을 유도하는 'Yes-set' 전략의 기초가 됩니다. 이 문장은 단순한 사실 확인을 넘어, 내담자가 자신의 신체적 통제권과 능력을 자각하게 하며 치료자와의 신뢰 관계를 공고히 합니다. 군더더기 없는 명료한 진술을 통해 내담자의 무의식이 이 제안을 저항 없이 받아들이도록 설계되었습니다.",You can write with your left hand.,8
ERICKSON_UTILIZATION_FEEDBACK,Rapport Building,False,,"{'topic': ""Subject's ability and self-awareness"", 'tone_constraint': 'Non-judgmental, validating, matter-of-fact', 'structural_constraint': 'Direct feedback linked to previous subject input'}","먼저 내담자의 현재 상태가 기대에 미치지 못함을 'Not too well'이라는 표현으로 가감 없이 인정하며 라포(Rapport)를 유지합니다. 이는 내담자의 현실을 있는 그대로 수용하는 페이싱(Pacing) 기법입니다. 이어지는 문구에서 'but'을 통해 반전을 꾀하며, 이 결과가 사실은 내담자가 질문을 할 당시에 이미 전달했던 정보임을 상기시킵니다. 이는 내담자의 실패를 '무의식적인 자기 인식의 정확성'으로 재프레임화(Reframing)하는 전략입니다. 내담자는 자신의 능력이 부족하다고 느끼는 대신, 자신의 무의식이 이미 상황을 정확히 꿰뚫고 있었다는 사실에 주목하게 되어 무의식에 대한 신뢰를 회복하게 됩니다.","Not too well, but you told me that when you asked the question.",10
ERICKSON_UTILIZATION_REFRAME,Rapport Building,False,,"{'topic': ""Validating the uniqueness of the patient's perspective through their question"", 'tone_constraint': 'Appreciative, insightful, and subtly authoritative', 'structural_constraint': 'Use of contrast between the subject and a general group (right-handed people) with causal linking'}","먼저 내담자의 질문을 '가장 즐거운(delightful)' 것으로 명명하여 즉각적인 긍정적 래포를 형성한다. 그 다음, '당신이 나에게 너무나 많은 것을 말해주었기 때문'이라는 모호한 이유를 제시하여 내담자가 자신의 내면을 탐색하게 만든다. 핵심 전략은 '오른손잡이'라는 일반적 범주를 대조군으로 활용하는 것이다. '오른손잡이는 엄격하게 오른손잡이일 뿐'이라는 동어반복적 진술(Truism)을 통해 논리적 거부감을 낮춘 뒤, 그들은 결코 그런 질문을 할 수 없다는 단정적 표현을 사용한다. 이는 내담자의 질문이 단순한 호기심이 아니라 그의 고유한 신경심리학적 구조에서 기인한 필연적인 결과임을 암시하며, 내담자의 독특성을 자원으로 활용(Utilization)하는 에릭슨 특유의 기법을 보여준다.",That is why it was the most delightful question you ever asked me—because you told me so much. Right-handed people are strictly right-handed and would not have asked that question. They would have no way of asking that question.,11
ERICKSON_IDEOMOTOR_INDUCTION,Rapport Building,False,"feel, begin","{'topic': 'Trance induction via ideomotor signaling and physical anchoring', 'tone_constraint': 'Permissive, rhythmic, observational, and subtly authoritative', 'structural_constraint': 'Sequential progression from sensory memory to involuntary motor response, concluding with a psychological suggestion'}","To achieve this induction, I first establish a shared reality by referencing a physical anchor ('took hold of Mary’s hand') and asking for confirmation ('remember?'). I then use the phrase 'That’s right' to provide immediate positive reinforcement for the subject's compliance in closing their eyes. To bypass conscious resistance, I frame the involuntary movement of the hand as a sign of 'understanding' the trance state, effectively linking a physical sensation to a cognitive shift. I utilize 'pacing and leading' by narrating the small, involuntary muscle twitches ('a little jerk') as they happen, which convinces the subject that the trance is occurring naturally. By introducing a balanced motor task (left hand up, right hand down), I occupy the conscious mind with coordination, allowing me to slip in a therapeutic suggestion at the end. The final question, 'You don’t really like hanging on to those doubts, do you?', is a negative tag question designed to make the subject's unconscious mind agree to let go of skepticism without a direct confrontation.","I took hold of Mary’s hand like this, remember? And it stayed right there, and then I asked her to close her eyes. That’s right. And, now, to let me know that you are beginning to understand what it feels like to go into a trance, your left hand is slowly rising up and touching your face... .Now a littler jerk... and then another jerk... and then another .. .. and the elbow bends now. And when the left hand goes up, the right hand goes down an equal amount. You don’t really like hanging on to those doubts, do you?",6
ERICKSON_IDEOMOTOR_DISSOCIATION,Rapport Building,False,,"{'topic': 'Hand movement guidance and ideomotor response', 'tone_constraint': 'Gentle, rhythmic, authoritative yet permissive', 'structural_constraint': 'Use of pacing, spatial orientation, and a paradoxical tag question'}","먼저, 내담자의 현재 신체적 움직임을 있는 그대로 묘사(Pacing)하여 라포를 형성합니다. '천천히 오른손이 움직인다'는 표현은 관찰 가능한 사실을 긍정하게 만듭니다. 그 다음, '왼손이 있어야 할 곳' 혹은 '당신이 생각하는 곳'이라는 표현을 통해 실제 물리적 위치와 주관적 인지 사이의 간극을 만들어 내담자를 가벼운 혼란(Confusion) 상태로 유도합니다. 특히 몸의 '중앙선(midline)'을 넘는다는 암시는 신경학적 통합과 깊은 트랜스를 촉진하는 상징적 장치입니다. 마지막으로 '자신에게 비밀로 하기 어렵다'는 역설적 제안을 던지는데, 이는 손의 움직임이 내담자의 의식적 통제를 벗어나 자율적으로(Dissociated) 일어나고 있음을 전제합니다. '그렇지 않나요?(isn't it?)'라는 부가 의문문을 통해 내담자가 이 무의식적 현상을 거부감 없이 수용하도록 유도하며 사고의 흐름을 마무리합니다.","Slowly your right hand moves over to where your left hand should be by now... . slowly past the midline of your body to where you think your left hand should be. And it is really very hard to keep the movement of your hand secret from yourself, isn’t it?",11
ERICKSON_IDEOMOTOR_VALIDATION,Rapport Building,True,,"{'topic': 'Confirmation of subconscious ideomotor movement', 'tone_constraint': 'Calm, permissive, authoritative yet reassuring', 'structural_constraint': 'Direct observation followed by permission-giving, specific feedback, and a concluding tag question.'}","먼저 내담자가 경험하고 있는 물리적 현상을 'Yes, it’s moving'이라는 단순한 긍정으로 페이싱(Pacing)하여 신뢰를 구축합니다. 그 다음, 'It is all right for you to know'라는 표현을 통해 무의식적 반응에 대한 의식의 저항이나 당혹감을 완화시키는 허용적 암시를 제공합니다. '비밀로 유지할 필요가 없다'는 말은 무의식의 활동을 금기시하지 않도록 리프레이밍(Reframing)하는 효과가 있습니다. 구체적으로 팔꿈치의 움직임을 지적함으로써 내담자의 주의를 내부 감각으로 고정(Fixation)시키고, '나의 사무실'이라는 안전한 공간을 언급하여 심리적 안정감을 강화합니다. 마지막으로 'are you not?'이라는 부가 의문문을 사용하여 내담자가 자신의 상태를 부정할 수 없게 만드는 동의 루프(Agreement Loop)를 형성하며 대화를 마무리합니다.","Yes, it’s moving. And it is all right for you to know that it is moving. You don’t have to keep it a secret. Your elbows moved a little closer to your body. In the privacy of my office, this is done much more rapidly and more easily. But you are aware of that, are you not?",11
